userID,placeID,rating,food_rating,service_rating,latitude_user,longitude_user,smoker,drink_level,dress_preference,ambience,transport,marital_status,hijos,birth_year,interest,personality,religion,activity,color,weight,budget,height,latitude_rest,longitude_rest,name,address,city,state,country,alcohol,smoking_area,dress_code,accessibility,price,Rambience,franchise,area,other_services,Rcuisine,parking_lot,rest_payment_methods,user_payment_methods,age,price_category,frequent_rater,payment_match
U1108,135086,1,1,0,22.143524,-100.987562,false,abstemious,informal,solitary,public,single,independent,1983,technology,thrifty-protector,Catholic,student,blue,76,medium,1.81,22.141421,-101.013955,Mcdonalds Parque Tangamanga,Lateral Salvador Nava Martinez 3145,San Luis Potosi,SLP,Mexico,no_alcohol_served,not permitted,informal,no_accessibility,medium,familiar,t,closed,none,burgers,yes,"MasterCard-Eurocard, VISA, cash","MasterCard-Eurocard, VISA, cash",43,Moderate,True,True
U1108,135086,1,1,0,22.143524,-100.987562,false,abstemious,informal,solitary,public,single,independent,1983,technology,thrifty-protector,Catholic,student,blue,76,medium,1.81,22.141421,-101.013955,Mcdonalds Parque Tangamanga,Lateral Salvador Nava Martinez 3145,San Luis Potosi,SLP,Mexico,no_alcohol_served,not permitted,informal,no_accessibility,medium,familiar,t,closed,none,fast_food,yes,"MasterCard-Eurocard, VISA, cash","MasterCard-Eurocard, VISA, cash",43,Moderate,True,True
U1108,132723,2,2,2,22.143524,-100.987562,false,abstemious,informal,solitary,public,single,independent,1983,technology,thrifty-protector,Catholic,student,blue,76,medium,1.81,22.1489337,-101.019845,Gordas de morales,,,San Luis Potosi,Mexico,full_bar,section,informal,completely,medium,familiar,f,closed,none,mexican,public,"VISA, cash","MasterCard-Eurocard, VISA, cash",43,Moderate,True,True
U1108,135046,1,2,1,22.143524,-100.987562,false,abstemious,informal,solitary,public,single,independent,1983,technology,thrifty-protector,Catholic,student,blue,76,medium,1.81,22.141282,-101.002958,Restaurante El Reyecito,Agricultura 595 del Valle,San Luis Potosi,SLP,Mexico,no_alcohol_served,none,informal,no_accessibility,medium,familiar,f,closed,none,fast_food,yes,"MasterCard-Eurocard, VISA, cash","MasterCard-Eurocard, VISA, cash",43,Moderate,True,True
U1108,135058,1,1,1,22.143524,-100.987562,false,abstemious,informal,solitary,public,single,independent,1983,technology,thrifty-protector,Catholic,student,blue,76,medium,1.81,22.165587,-101.001273,Restaurante Tiberius,Munoz Sn Centro,San Luis Potosi,SLP,Mexico,no_alcohol_served,none,informal,no_accessibility,medium,familiar,t,closed,none,pizzeria,public,"MasterCard-Eurocard, VISA, cash","MasterCard-Eurocard, VISA, cash",43,Moderate,True,True
U1012,135001,1,1,2,18.813348,-99.243697,false,casual drinker,formal,family,public,single,independent,1988,technology,hard-worker,Catholic,student,red,98,medium,1.84,18.941859,-99.241927,Vips,Emiliano Zapata No. 825 Tlaltenongo,Cuernavaca,Morelos,Mexico,wine-beer,none,informal,completely,medium,familiar,t,closed,none,,yes,"American_Express, MasterCard-Eurocard, VISA, cash","bank_debit_cards, cash",38,Moderate,False,True
U1012,134983,2,2,2,18.813348,-99.243697,false,casual drinker,formal,family,public,single,independent,1988,technology,hard-worker,Catholic,student,red,98,medium,1.84,18.948657,-99.235361,Restaurant and Bar and Clothesline Carlos N Charlies,Domingo 10 711 El Empleado,Cuernavaca,Morelos,Mexico,full_bar,section,informal,no_accessibility,high,familiar,f,closed,none,bar,yes,"MasterCard-Eurocard, VISA, cash","bank_debit_cards, cash",38,Expensive,False,True
U1012,134983,2,2,2,18.813348,-99.243697,false,casual drinker,formal,family,public,single,independent,1988,technology,hard-worker,Catholic,student,red,98,medium,1.84,18.948657,-99.235361,Restaurant and Bar and Clothesline Carlos N Charlies,Domingo 10 711 El Empleado,Cuernavaca,Morelos,Mexico,full_bar,section,informal,no_accessibility,high,familiar,f,closed,none,bar_pub_brewery,yes,"MasterCard-Eurocard, VISA, cash","bank_debit_cards, cash",38,Expensive,False,True
U1012,134996,2,2,2,18.813348,-99.243697,false,casual drinker,formal,family,public,single,independent,1988,technology,hard-worker,Catholic,student,red,98,medium,1.84,18.923429,-99.216413,Sanborns Casa Piedra,Lomas del Mirador,Cuernavaca,Morelos,Mexico,wine-beer,only at bar,informal,no_accessibility,medium,familiar,t,closed,internet,,yes,cash,"bank_debit_cards, cash",38,Moderate,False,True
U1093,135019,2,2,2,18.871654,-99.183251,true,casual drinker,no preference,family,car owner,single,independent,1990,variety,thrifty-protector,Catholic,student,blue,80,medium,1.67,18.875011,-99.159422,Restaurant Bar Coty y Pablo,Paseo de Las Fuentes 24 Pedregal de Las Fuentes,Jiutepec,Morelos,Mexico,no_alcohol_served,none,informal,completely,low,familiar,f,closed,none,bar,none,,"American_Express, VISA",36,Affordable,True,
U1093,134996,2,2,2,18.871654,-99.183251,true,casual drinker,no preference,family,car owner,single,independent,1990,variety,thrifty-protector,Catholic,student,blue,80,medium,1.67,18.923429,-99.216413,Sanborns Casa Piedra,Lomas del Mirador,Cuernavaca,Morelos,Mexico,wine-beer,only at bar,informal,no_accessibility,medium,familiar,t,closed,internet,,yes,cash,"American_Express, VISA",36,Moderate,True,False
U1093,135001,2,2,2,18.871654,-99.183251,true,casual drinker,no preference,family,car owner,single,independent,1990,variety,thrifty-protector,Catholic,student,blue,80,medium,1.67,18.941859,-99.241927,Vips,Emiliano Zapata No. 825 Tlaltenongo,Cuernavaca,Morelos,Mexico,wine-beer,none,informal,completely,medium,familiar,t,closed,none,,yes,"American_Express, MasterCard-Eurocard, VISA, cash","American_Express, VISA",36,Moderate,True,True
U1093,134976,2,2,1,18.871654,-99.183251,true,casual drinker,no preference,family,car owner,single,independent,1990,variety,thrifty-protector,Catholic,student,blue,80,medium,1.67,18.916654,-99.22711,Log Yin,,,,,no_alcohol_served,none,informal,no_accessibility,low,familiar,f,closed,none,mexican,yes,"American_Express, MasterCard-Eurocard, VISA, checks","American_Express, VISA",36,Affordable,True,True
U1093,134976,2,2,1,18.871654,-99.183251,true,casual drinker,no preference,family,car owner,single,independent,1990,variety,thrifty-protector,Catholic,student,blue,80,medium,1.67,18.916654,-99.22711,Log Yin,,,,,no_alcohol_served,none,informal,no_accessibility,low,familiar,f,closed,none,mediterranean,yes,"American_Express, MasterCard-Eurocard, VISA, checks","American_Express, VISA",36,Affordable,True,True
U1093,134976,2,2,1,18.871654,-99.183251,true,casual drinker,no preference,family,car owner,single,independent,1990,variety,thrifty-protector,Catholic,student,blue,80,medium,1.67,18.916654,-99.22711,Log Yin,,,,,no_alcohol_served,none,informal,no_accessibility,low,familiar,f,closed,none,burgers,yes,"American_Express, MasterCard-Eurocard, VISA, checks","American_Express, VISA",36,Affordable,True,True
U1093,134999,2,2,2,18.871654,-99.183251,true,casual drinker,no preference,family,car owner,single,independent,1990,variety,thrifty-protector,Catholic,student,blue,80,medium,1.67,18.915421,-99.184871,Kiku Cuernavaca,Revolucion,Cuernavaca,Morelos,Mexico,no_alcohol_served,none,informal,no_accessibility,medium,familiar,f,closed,none,japanese,none,,"American_Express, VISA",36,Moderate,True,
U1030,135018,2,2,2,18.844818,-99.182758,false,casual drinker,formal,family,on foot,single,independent,1991,eco-friendly,hard-worker,Catholic,student,black,64,medium,1.75,18.859803,-99.222164,El Oceano Dorado,Libramiento Burgos Colonia Las Animas,Cuernavaca,Morelos,Mexico,full_bar,permitted,informal,completely,medium,familiar,f,open,variety,mexican,yes,"MasterCard-Eurocard, VISA, bank_debit_cards, cash",cash,35,Moderate,True,True
U1093,135013,2,2,1,18.871654,-99.183251,true,casual drinker,no preference,family,car owner,single,independent,1990,variety,thrifty-protector,Catholic,student,blue,80,medium,1.67,18.917441,-99.165945,Giovannis,40 Norte Civac 1RA. Seccion,Jiutepec,Morelos,Mexico,no_alcohol_served,none,informal,no_accessibility,low,familiar,f,closed,none,,none,cash,"American_Express, VISA",36,Affordable,True,False
U1030,134986,2,2,2,18.844818,-99.182758,false,casual drinker,formal,family,on foot,single,independent,1991,eco-friendly,hard-worker,Catholic,student,black,64,medium,1.75,18.928798,-99.239513,Restaurant Las Mananitas,Ricardo Linares 107,Cuernavaca,Morelos,Mexico,wine-beer,none,formal,no_accessibility,high,familiar,f,closed,none,international,yes,,cash,35,Expensive,True,
U1012,134986,2,2,2,18.813348,-99.243697,false,casual drinker,formal,family,public,single,independent,1988,technology,hard-worker,Catholic,student,red,98,medium,1.84,18.928798,-99.239513,Restaurant Las Mananitas,Ricardo Linares 107,Cuernavaca,Morelos,Mexico,wine-beer,none,formal,no_accessibility,high,familiar,f,closed,none,international,yes,,"bank_debit_cards, cash",38,Expensive,False,
U1012,135018,2,2,2,18.813348,-99.243697,false,casual drinker,formal,family,public,single,independent,1988,technology,hard-worker,Catholic,student,red,98,medium,1.84,18.859803,-99.222164,El Oceano Dorado,Libramiento Burgos Colonia Las Animas,Cuernavaca,Morelos,Mexico,full_bar,permitted,informal,completely,medium,familiar,f,open,variety,mexican,yes,"MasterCard-Eurocard, VISA, bank_debit_cards, cash","bank_debit_cards, cash",38,Moderate,False,True
U1030,135088,1,0,1,18.844818,-99.182758,false,casual drinker,formal,family,on foot,single,independent,1991,eco-friendly,hard-worker,Catholic,student,black,64,medium,1.75,18.8760113,-99.2198896,Cafeteria cenidet,Interior Internado Palmira SN,Cuernavaca,Morelos,Mexico,no_alcohol_served,not permitted,informal,no_accessibility,low,quiet,f,closed,none,cafeteria,public,cash,cash,35,Affordable,True,True
U1093,132767,2,2,2,18.871654,-99.183251,true,casual drinker,no preference,family,car owner,single,independent,1990,variety,thrifty-protector,Catholic,student,blue,80,medium,1.67,18.8820871,-99.1630268,Restaurant Familiar El Chino,Paseo de las Fuentes,Jiutepec,Morelos,,wine-beer,permitted,casual,partially,medium,familiar,f,open,variety,vietnamese,yes,"American_Express, VISA, cash","American_Express, VISA",36,Moderate,True,True
U1030,135016,0,0,0,18.844818,-99.182758,false,casual drinker,formal,family,on foot,single,independent,1991,eco-friendly,hard-worker,Catholic,student,black,64,medium,1.75,18.869347,-99.209944,Arrachela Grill,69 Tres De Mayo,Cuernavaca,Morelos,Mexico,no_alcohol_served,none,informal,no_accessibility,medium,familiar,f,closed,none,,none,cash,cash,35,Moderate,True,True
U1093,135011,1,1,0,18.871654,-99.183251,true,casual drinker,no preference,family,car owner,single,independent,1990,variety,thrifty-protector,Catholic,student,blue,80,medium,1.67,18.91061,-99.169539,Los Vikingos,36 Sur Civac,Jiutepec,Morelos,Mexico,no_alcohol_served,none,informal,no_accessibility,medium,familiar,t,closed,none,,none,cash,"American_Express, VISA",36,Moderate,True,False
U1030,132767,0,0,0,18.844818,-99.182758,false,casual drinker,formal,family,on foot,single,independent,1991,eco-friendly,hard-worker,Catholic,student,black,64,medium,1.75,18.8820871,-99.1630268,Restaurant Familiar El Chino,Paseo de las Fuentes,Jiutepec,Morelos,,wine-beer,permitted,casual,partially,medium,familiar,f,open,variety,vietnamese,yes,"American_Express, VISA, cash",cash,35,Moderate,True,True
U1030,135019,0,0,0,18.844818,-99.182758,false,casual drinker,formal,family,on foot,single,independent,1991,eco-friendly,hard-worker,Catholic,student,black,64,medium,1.75,18.875011,-99.159422,Restaurant Bar Coty y Pablo,Paseo de Las Fuentes 24 Pedregal de Las Fuentes,Jiutepec,Morelos,Mexico,no_alcohol_served,none,informal,completely,low,familiar,f,closed,none,bar,none,,cash,35,Affordable,True,
U1030,135109,0,0,0,18.844818,-99.182758,false,casual drinker,formal,family,on foot,single,independent,1991,eco-friendly,hard-worker,Catholic,student,black,64,medium,1.75,18.9217848,-99.2353499,Paniroles,,,,,wine-beer,not permitted,informal,no_accessibility,medium,quiet,f,closed,internet,italian,none,cash,cash,35,Moderate,True,True
U1030,134996,0,0,0,18.844818,-99.182758,false,casual drinker,formal,family,on foot,single,independent,1991,eco-friendly,hard-worker,Catholic,student,black,64,medium,1.75,18.923429,-99.216413,Sanborns Casa Piedra,Lomas del Mirador,Cuernavaca,Morelos,Mexico,wine-beer,only at bar,informal,no_accessibility,medium,familiar,t,closed,internet,,yes,cash,cash,35,Moderate,True,True
U1066,135011,1,2,2,18.890695,-99.157104,false,abstemious,informal,solitary,public,single,,1986,technology,thrifty-protector,Catholic,student,green,45,low,1.45,18.91061,-99.169539,Los Vikingos,36 Sur Civac,Jiutepec,Morelos,Mexico,no_alcohol_served,none,informal,no_accessibility,medium,familiar,t,closed,none,,none,cash,"bank_debit_cards, cash",40,Moderate,False,True
U1066,134999,1,1,1,18.890695,-99.157104,false,abstemious,informal,solitary,public,single,,1986,technology,thrifty-protector,Catholic,student,green,45,low,1.45,18.915421,-99.184871,Kiku Cuernavaca,Revolucion,Cuernavaca,Morelos,Mexico,no_alcohol_served,none,informal,no_accessibility,medium,familiar,f,closed,none,japanese,none,,"bank_debit_cards, cash",40,Moderate,False,
U1127,134975,2,2,2,18.943935,-99.206532,false,abstemious,no preference,solitary,public,single,independent,1992,variety,hard-worker,Catholic,student,black,65,low,1.76,18.940828,-99.215426,Rincon del Bife,,,,,full_bar,section,informal,completely,high,familiar,f,closed,variety,,valet parking,"Discover, MasterCard-Eurocard, VISA, cash",cash,34,Expensive,False,True
U1127,135021,2,1,1,18.943935,-99.206532,false,abstemious,no preference,solitary,public,single,independent,1992,variety,hard-worker,Catholic,student,black,65,low,1.76,18.933537,-99.222497,Subway,Rio Mayo 17 Vista Hermosa,Cuernavaca,Morelos,Mexico,no_alcohol_served,not permitted,informal,no_accessibility,low,familiar,t,closed,none,fast_food,public,cash,cash,34,Affordable,False,True
U1127,134987,2,0,2,18.943935,-99.206532,false,abstemious,no preference,solitary,public,single,independent,1992,variety,hard-worker,Catholic,student,black,65,low,1.76,18.932725,-99.225211,Chilis Cuernavaca,Rio Mayo Colonia Vista Hermosa Esq. Rio Balsas,Cuernavaca,Morelos,Mexico,wine-beer,none,informal,no_accessibility,medium,familiar,f,closed,none,,none,cash,cash,34,Moderate,False,True
U1127,134996,2,2,2,18.943935,-99.206532,false,abstemious,no preference,solitary,public,single,independent,1992,variety,hard-worker,Catholic,student,black,65,low,1.76,18.923429,-99.216413,Sanborns Casa Piedra,Lomas del Mirador,Cuernavaca,Morelos,Mexico,wine-beer,only at bar,informal,no_accessibility,medium,familiar,t,closed,internet,,yes,cash,cash,34,Moderate,False,True
U1017,132768,1,1,1,18.952615,-99.201616,false,casual drinker,formal,family,public,single,,1991,retro,hunter-ostentatious,none,professional,orange,79,medium,1.79,18.9257734,-99.2326355,Mariscos Tia Licha,avenida salvador montiel ,cuernavaca,morelos,mexico,no_alcohol_served,not permitted,casual,partially,medium,familiar,t,closed,none,family,none,"bank_debit_cards, cash","VISA, cash",35,Moderate,False,True
U1066,135019,2,1,0,18.890695,-99.157104,false,abstemious,informal,solitary,public,single,,1986,technology,thrifty-protector,Catholic,student,green,45,low,1.45,18.875011,-99.159422,Restaurant Bar Coty y Pablo,Paseo de Las Fuentes 24 Pedregal de Las Fuentes,Jiutepec,Morelos,Mexico,no_alcohol_served,none,informal,completely,low,familiar,f,closed,none,bar,none,,"bank_debit_cards, cash",40,Affordable,False,
U1017,134975,2,1,1,18.952615,-99.201616,false,casual drinker,formal,family,public,single,,1991,retro,hunter-ostentatious,none,professional,orange,79,medium,1.79,18.940828,-99.215426,Rincon del Bife,,,,,full_bar,section,informal,completely,high,familiar,f,closed,variety,,valet parking,"Discover, MasterCard-Eurocard, VISA, cash","VISA, cash",35,Expensive,False,True
U1017,134983,0,0,1,18.952615,-99.201616,false,casual drinker,formal,family,public,single,,1991,retro,hunter-ostentatious,none,professional,orange,79,medium,1.79,18.948657,-99.235361,Restaurant and Bar and Clothesline Carlos N Charlies,Domingo 10 711 El Empleado,Cuernavaca,Morelos,Mexico,full_bar,section,informal,no_accessibility,high,familiar,f,closed,none,bar,yes,"MasterCard-Eurocard, VISA, cash","VISA, cash",35,Expensive,False,True
U1017,134983,0,0,1,18.952615,-99.201616,false,casual drinker,formal,family,public,single,,1991,retro,hunter-ostentatious,none,professional,orange,79,medium,1.79,18.948657,-99.235361,Restaurant and Bar and Clothesline Carlos N Charlies,Domingo 10 711 El Empleado,Cuernavaca,Morelos,Mexico,full_bar,section,informal,no_accessibility,high,familiar,f,closed,none,bar_pub_brewery,yes,"MasterCard-Eurocard, VISA, cash","VISA, cash",35,Expensive,False,True
U1066,132767,1,2,1,18.890695,-99.157104,false,abstemious,informal,solitary,public,single,,1986,technology,thrifty-protector,Catholic,student,green,45,low,1.45,18.8820871,-99.1630268,Restaurant Familiar El Chino,Paseo de las Fuentes,Jiutepec,Morelos,,wine-beer,permitted,casual,partially,medium,familiar,f,open,variety,vietnamese,yes,"American_Express, VISA, cash","bank_debit_cards, cash",40,Moderate,False,True
U1100,135021,2,1,0,18.879729,-99.067106,false,casual drinker,formal,friends,public,single,independent,1990,eco-friendly,hard-worker,Christian,student,black,40,medium,1.65,18.933537,-99.222497,Subway,Rio Mayo 17 Vista Hermosa,Cuernavaca,Morelos,Mexico,no_alcohol_served,not permitted,informal,no_accessibility,low,familiar,t,closed,none,fast_food,public,cash,cash,36,Affordable,True,True
